code,name,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_vol,foreign_rate,agency_buy,agency_netbuy
A035720,kakao,KOSPI,20000622,16004,16430,15115,15452,3743904,58813000000,68992000,1066064000000,21493268,31.149999618530273,0,0
A035720,kakao,KOSPI,20000623,14759,16199,14723,15737,4202452,65775000000,68992000,1085727000000,21472433,31.1200008392334,0,0
A035720,kakao,KOSPI,20000626,15648,17622,15470,17622,7014491,118441000000,68992000,1215777000000,21424352,31.049999237060547,0,0
A035720,kakao,KOSPI,20000627,18226,19027,16999,17782,11876973,214219000000,68992000,1226815000000,21424858,31.049999237060547,0,0
A035720,kakao,KOSPI,20000628,17782,19916,17426,19916,7479237,140703000000,68992000,1374044000000,21325855,30.90999984741211,0,0
A035720,kakao,KOSPI,20000629,20805,21427,18493,18671,13101634,265437000000,68992000,1288149000000,21368454,30.969999313354492,0,0
A035720,kakao,KOSPI,20000630,18315,20538,17675,18849,9828605,186971000000,68992000,1300430000000,21364461,30.969999313354492,0,0
A035720,kakao,KOSPI,20000703,18849,19738,18582,18849,4119950,79098000000,68992000,1300430000000,21282920,30.850000381469727,0,0
A035720,kakao,KOSPI,20000704,18138,19116,17284,17408,3874780,69886000000,68992000,1201012000000,21277240,30.84000015258789,0,0
A035720,kakao,KOSPI,20000705,17071,17248,15328,15470,4491328,72023000000,68992000,1067306000000,21238944,30.780000686645508,0,0
A035720,kakao,KOSPI,20000706,15115,15968,14279,15826,4710387,72694000000,68992000,1091867000000,21211613,30.739999771118164,0,0
A035720,kakao,KOSPI,20000707,16021,16342,15488,15666,2455377,39098000000,68992000,1080828000000,21218896,30.760000228881836,0,0
A035720,kakao,KOSPI,20000710,15328,15915,14759,15097,2475346,38056000000,68992000,1041572000000,21210235,30.739999771118164,0,0
A035720,kakao,KOSPI,20000711,15203,15435,13905,14048,3353175,49089000000,68992000,969199000000,21105087,30.59000015258789,0,0
A035720,kakao,KOSPI,20000712,14243,15719,13834,15719,7305599,109611000000,68992000,1084485000000,21027094,30.479999542236328,0,0
A035720,kakao,KOSPI,20000713,16004,16928,15115,15292,9145255,148756000000,68992000,1055025000000,20747221,30.06999969482422,0,0
A035720,kakao,KOSPI,20000714,15986,16217,15203,15541,5249904,82607000000,68992000,1072204000000,20595948,29.850000381469727,0,0
A035720,kakao,KOSPI,20000718,15648,16004,14225,14581,5379015,81334000000,68992000,1005972000000,19614697,28.43000030517578,0,0
A035720,kakao,KOSPI,20000719,14065,14670,12892,12963,5257451,72449000000,68992000,894343000000,19467490,28.219999313354492,0,0
A035720,kakao,KOSPI,20000720,12483,13425,11949,12803,8254824,105322000000,68992000,883304000000,19194057,27.81999969482422,0,0
A035720,kakao,KOSPI,20000721,12643,13230,12252,12340,2717996,34516000000,68992000,851361000000,19192707,27.81999969482422,0,0
A035720,kakao,KOSPI,20000724,11931,12323,11629,12003,3342203,40206000000,68992000,828110000000,19879622,28.809999465942383,0,0
A035720,kakao,KOSPI,20000725,11985,13443,11522,13443,3864073,47633000000,68992000,927459000000,20018636,29.020000457763672,0,0
A035720,kakao,KOSPI,20000726,13799,14314,12821,12945,6496507,88712000000,68992000,893101000000,20008738,29.0,0,0
A035720,kakao,KOSPI,20000727,13070,13105,12287,12536,2665123,33683000000,68992000,864883000000,19967237,28.940000534057617,0,0
A035720,kakao,KOSPI,20000728,12180,12269,11220,11345,2599412,30575000000,68992000,782714000000,19970105,28.950000762939453,0,0
A035720,kakao,KOSPI,20000731,10847,12696,10722,12696,6268889,75826000000,68992000,875922000000,19966787,28.940000534057617,0,0
A035720,kakao,KOSPI,20000801,12821,13052,12269,12518,6523236,82917000000,68992000,863641000000,19966337,28.940000534057617,0,0
A035720,kakao,KOSPI,20000802,12518,13567,12180,12625,5761112,74146000000,68992000,871024000000,19954246,28.920000076293945,0,0
A035720,kakao,KOSPI,20000803,12749,13532,12732,12838,6276796,82579000000,68992000,885719000000,19962682,28.93000030517578,0,0
A035720,kakao,KOSPI,20000804,12981,13070,12269,12394,2296225,29052000000,68992000,855086000000,19962682,28.93000030517578,0,0
A035720,kakao,KOSPI,20000807,12180,12501,11683,11771,1660546,20066000000,68992000,812104000000,19977303,28.959999084472656,0,0
A035720,kakao,KOSPI,20000808,11878,12429,11647,11896,2669560,32147000000,68992000,820728000000,19968868,28.940000534057617,0,0
A035720,kakao,KOSPI,20000809,11967,12625,11843,12412,3351364,40699000000,68992000,856328000000,19968868,28.940000534057617,0,0
A035720,kakao,KOSPI,20000810,12340,12340,11949,11985,1783308,21585000000,68992000,826869000000,19969149,28.940000534057617,0,0
A035720,kakao,KOSPI,20000811,11914,12198,11665,11825,1459954,17370000000,68992000,815830000000,19886539,28.81999969482422,0,0
A035720,kakao,KOSPI,20000814,11771,12092,11469,11647,1370405,16067000000,68992000,803549000000,19886539,28.81999969482422,0,0
A035720,kakao,KOSPI,20000816,11629,11985,11611,11683,1217214,14316000000,68992000,806033000000,19888057,28.829999923706055,0,0
A035720,kakao,KOSPI,20000817,11576,11754,11025,11131,1684317,19106000000,68992000,767949000000,19888057,28.829999923706055,0,0
A035720,kakao,KOSPI,20000818,11202,11362,10580,10722,1707710,18469000000,68992000,739732000000,19688090,28.540000915527344,0,0
A035720,kakao,KOSPI,20000821,10491,10544,9673,9762,1438422,14587000000,68992000,673499000000,19692026,28.540000915527344,0,0
A035720,kakao,KOSPI,20000822,9975,10918,9975,10918,5717259,61067000000,68992000,753254000000,19696694,28.549999237060547,0,0
A035720,kakao,KOSPI,20000823,11060,11167,10029,10384,4499437,47514000000,68992000,716412000000,19696525,28.549999237060547,0,0
A035720,kakao,KOSPI,20000824,10669,11505,10153,10598,5392899,57823000000,68992000,731177000000,19687415,28.540000915527344,0,0
A035720,kakao,KOSPI,20000825,10669,11771,10367,11149,8002991,90048000000,68992000,769191000000,19871980,28.799999237060547,0,0
A035720,kakao,KOSPI,20000828,11860,12483,11789,12483,2300206,28108000000,68992000,861227000000,19874910,28.809999465942383,0,0
A035720,kakao,KOSPI,20000829,13105,13372,12358,12518,8825805,113391000000,68992000,863641000000,19453144,28.200000762939453,0,0
A035720,kakao,KOSPI,20000830,12501,12803,12180,12358,3612324,45039000000,68992000,852603000000,19516353,28.290000915527344,0,0
A035720,kakao,KOSPI,20000831,12536,12589,11291,12305,3188006,37939000000,68992000,848946000000,19508199,28.280000686645508,0,0
A035720,kakao,KOSPI,20000901,12305,13479,12305,12749,8448510,108772000000,68992000,879579000000,19499538,28.260000228881836,0,0
A035720,kakao,KOSPI,20000904,12536,12874,12358,12447,2437010,30578000000,68992000,858743000000,19460736,28.209999084472656,0,0
A035720,kakao,KOSPI,20000905,12536,12714,12020,12678,2605604,32306000000,68992000,874680000000,19459218,28.200000762939453,0,0
A035720,kakao,KOSPI,20000906,12447,13087,12323,12340,3318404,42194000000,68992000,851361000000,19516240,28.290000915527344,0,0
A035720,kakao,KOSPI,20000907,12323,12518,11931,12038,2186763,26688000000,68992000,830525000000,19539392,28.31999969482422,0,0
A035720,kakao,KOSPI,20000908,12269,12554,12020,12483,2612453,32208000000,68992000,861227000000,19541361,28.31999969482422,0,0
A035720,kakao,KOSPI,20000914,12465,12643,12020,12625,2522083,31199000000,68992000,871024000000,19521397,28.290000915527344,0,0
A035720,kakao,KOSPI,20000915,12447,12892,12109,12127,2797597,35124000000,68992000,836665000000,19516336,28.290000915527344,0,0
A035720,kakao,KOSPI,20000918,11611,11736,10687,10687,3204803,34934000000,68992000,737317000000,19516561,28.290000915527344,0,0
A035720,kakao,KOSPI,20000919,10509,11114,10118,10722,3095397,33278000000,68992000,739732000000,19516561,28.290000915527344,0,0
A035720,kakao,KOSPI,20000920,11291,11505,10882,10936,2662604,29929000000,68992000,754496000000,19518529,28.290000915527344,0,0
A035720,kakao,KOSPI,20000921,10669,11202,10171,10562,3572234,38259000000,68992000,728693000000,19520666,28.290000915527344,0,0
A035720,kakao,KOSPI,20000922,10313,10456,9300,9300,3348873,32541000000,68992000,641625000000,18982561,27.510000228881836,0,0
A035720,kakao,KOSPI,20000925,9531,10313,9389,9833,3928957,38717000000,68992000,678398000000,18854457,27.329999923706055,0,0
A035720,kakao,KOSPI,20000926,9584,10189,9549,9744,4074517,40187000000,68992000,672258000000,18876771,27.360000610351562,0,0
A035720,kakao,KOSPI,20000927,9815,10882,9798,10651,5236559,54582000000,68992000,734833000000,18853321,27.329999923706055,0,0
A035720,kakao,KOSPI,20000928,10722,10811,10224,10367,3429778,35997000000,68992000,715240000000,18860519,27.34000015258789,0,0
A035720,kakao,KOSPI,20000929,10669,10740,10313,10349,2730823,28698000000,68992000,713998000000,18859619,27.34000015258789,0,0
A035720,kakao,KOSPI,20001002,10135,10242,9798,10047,1897286,19074000000,68992000,693162000000,18859563,27.34000015258789,0,0
A035720,kakao,KOSPI,20001004,9602,10171,9549,9815,2223552,21832000000,68992000,677156000000,18856301,27.329999923706055,0,0
A035720,kakao,KOSPI,20001005,10118,10776,10064,10313,4673739,48734000000,68992000,711514000000,18865552,27.34000015258789,0,0
A035720,kakao,KOSPI,20001006,9993,10865,9993,10313,5689760,59792000000,68992000,711514000000,18861615,27.34000015258789,0,0
A035720,kakao,KOSPI,20001009,10509,10580,9602,9798,4209774,42656000000,68992000,675983000000,18107724,26.25,0,0
A035720,kakao,KOSPI,20001010,9958,10367,9726,10224,5224598,52617000000,68992000,705374000000,17851741,25.8700008392334,0,0
A035720,kakao,KOSPI,20001011,9869,9940,9104,9211,3635690,34541000000,68992000,635485000000,17524929,25.399999618530273,0,0
A035720,kakao,KOSPI,20001012,8713,9157,8544,8713,2743622,24242000000,68992000,601127000000,17516999,25.389999389648438,0,0
A035720,kakao,KOSPI,20001013,8002,8179,7673,7904,2720695,21295000000,68992000,545312000000,17516971,25.389999389648438,0,0
A035720,kakao,KOSPI,20001016,8446,8802,8357,8695,3123976,26812000000,68992000,599885000000,17516971,25.389999389648438,0,0
A035720,kakao,KOSPI,20001017,8277,8419,7655,7655,2423637,19524000000,68992000,528133000000,17518220,25.389999389648438,0,0
A035720,kakao,KOSPI,20001018,7255,7610,6846,7273,4340555,31543000000,68992000,501778000000,17516533,25.389999389648438,0,0
A035720,kakao,KOSPI,20001019,7379,7521,6961,7086,2356133,17007000000,68992000,488877000000,17516561,25.389999389648438,0,0
A035720,kakao,KOSPI,20001020,7557,7628,7121,7184,3460100,25725000000,68992000,495638000000,17539308,25.420000076293945,0,0
A035720,kakao,KOSPI,20001023,6952,7281,6632,6632,2268580,15814000000,68992000,457554000000,17542289,25.43000030517578,0,0
A035720,kakao,KOSPI,20001024,6455,6837,6312,6455,4147128,27289000000,68992000,445343000000,17579854,25.479999542236328,0,0
A035720,kakao,KOSPI,20001025,6401,6632,6294,6357,2242526,14487000000,68992000,438582000000,17579854,25.479999542236328,0,0
A035720,kakao,KOSPI,20001026,6179,6277,5628,5770,3349328,19877000000,68992000,398083000000,17602348,25.510000228881836,0,0
A035720,kakao,KOSPI,20001027,5868,6028,5423,5441,3465269,19836000000,68992000,375385000000,17602910,25.510000228881836,0,0
A035720,kakao,KOSPI,20001030,5210,5370,4792,4819,3253570,16134000000,68992000,332472000000,17626777,25.549999237060547,0,0
A035720,kakao,KOSPI,20001031,4730,5396,4356,5396,9343277,46645000000,68992000,372280000000,17632681,25.559999465942383,0,0
A035720,kakao,KOSPI,20001101,5557,5725,5156,5192,7214852,39863000000,68992000,358206000000,17689209,25.639999389648438,0,0
A035720,kakao,KOSPI,20001102,5423,5814,5219,5814,7962395,44394000000,68992000,401119000000,17696553,25.649999618530273,0,0
A035720,kakao,KOSPI,20001103,5992,6437,5974,6046,8971454,55323000000,68992000,417125000000,17598929,25.510000228881836,0,0
A035720,kakao,KOSPI,20001106,5957,6170,5805,5939,4124156,24770000000,68992000,409743000000,17598929,25.510000228881836,0,0
A035720,kakao,KOSPI,20001107,5921,6303,5832,5841,5934064,36134000000,68992000,402982000000,17615799,25.530000686645508,0,0
A035720,kakao,KOSPI,20001108,5850,6001,5530,5557,4577042,26169000000,68992000,383388000000,17614675,25.530000686645508,0,0
A035720,kakao,KOSPI,20001109,5370,5779,5299,5530,4285270,23717000000,68992000,381525000000,17614573,25.530000686645508,0,0
A035720,kakao,KOSPI,20001110,5512,5770,5441,5539,3769288,21141000000,68992000,382146000000,17614573,25.530000686645508,0,0
A035720,kakao,KOSPI,20001113,5370,5423,5014,5094,2098130,11036000000,68992000,351445000000,17615350,25.530000686645508,0,0
A035720,kakao,KOSPI,20001114,5005,5316,5005,5192,2676331,13840000000,68992000,358206000000,17610851,25.530000686645508,0,0
A035720,kakao,KOSPI,20001115,5423,5814,5379,5654,7997559,45232000000,68992000,390080000000,17609726,25.520000457763672,0,0
A035720,kakao,KOSPI,20001116,5743,5761,5343,5423,2778348,15287000000,68992000,374143000000,17593378,25.5,0,0
A035720,kakao,KOSPI,20001117,5316,5494,5254,5352,2339425,12523000000,68992000,369245000000,17593378,25.5,0,0
A035720,kakao,KOSPI,20001120,5281,5459,5245,5334,1733809,9270000000,68992000,368003000000,17593030,25.5,0,0
