code,name,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_vol,foreign_rate,agency_buy,agency_netbuy
A005930,samsung,KOSPI,20000308,5520,6000,5500,5920,32464400,186908000000,7515483000,44491659000000,3973800,52.869998931884766,0,0
A005930,samsung,KOSPI,20000309,5970,5980,5620,5620,55894500,320750000000,7515483000,42237014000000,3965470,52.7599983215332,0,0
A005930,samsung,KOSPI,20000310,5790,5800,5520,5540,28609950,160667000000,7515483000,41635775000000,3966671,52.779998779296875,0,0
A005930,samsung,KOSPI,20000313,5480,5490,5160,5180,32217900,168978000000,7515483000,38930201000000,3959415,52.68000030517578,0,0
A005930,samsung,KOSPI,20000314,5170,5380,5160,5210,30062050,157686000000,7515483000,39155666000000,3961772,52.709999084472656,0,0
A005930,samsung,KOSPI,20000315,5200,5400,5120,5400,46107050,242885000000,7515483000,40583608000000,3966840,52.779998779296875,0,0
A005930,samsung,KOSPI,20000316,5480,5520,5360,5400,28799050,156630000000,7515483000,40583608000000,3973897,52.880001068115234,0,0
A005930,samsung,KOSPI,20000317,5540,5560,5400,5480,24084250,132249000000,7515483000,41184846000000,3982330,52.9900016784668,0,0
A005930,samsung,KOSPI,20000320,5600,5710,5530,5660,26366050,148500000000,7515483000,42537633000000,3991611,53.11000061035156,0,0
A005930,samsung,KOSPI,20000321,5700,5940,5610,5880,44929350,262293000000,7515483000,44191040000000,4004071,53.279998779296875,0,0
A005930,samsung,KOSPI,20000322,5960,6300,5880,6200,86976850,536035000000,7515483000,46595994000000,4037679,53.720001220703125,0,0
A005930,samsung,KOSPI,20000323,6480,6580,6200,6200,64950600,415000000000,7515483000,46595994000000,4063541,54.06999969482422,0,0
A005930,samsung,KOSPI,20000324,6320,7120,6180,6800,90264000,596754000000,7515483000,51105284000000,4089728,54.41999816894531,0,0
A005930,samsung,KOSPI,20000327,6960,7040,6700,6800,67734550,464607000000,7515483000,51105284000000,4098947,54.540000915527344,0,0
A005930,samsung,KOSPI,20000328,6900,7260,6820,7030,74425000,525112000000,7515483000,52833845000000,4107928,54.65999984741211,0,0
A005930,samsung,KOSPI,20000329,7030,7680,6980,7660,78093700,574781000000,7515483000,57568599000000,4134353,55.0099983215332,0,0
A005930,samsung,KOSPI,20000330,7520,7560,7050,7050,74649800,543872000000,7515483000,52984155000000,4131546,54.970001220703125,0,0
A005930,samsung,KOSPI,20000331,6800,7070,6650,6700,63856050,437500000000,7515483000,50353736000000,4125444,54.88999938964844,0,0
A005930,samsung,KOSPI,20000403,6920,7320,6860,7100,56807100,404091000000,7515483000,53359929000000,4139780,55.08000183105469,0,0
A005930,samsung,KOSPI,20000404,7000,7290,6660,6800,58341900,400956000000,7515483000,51105284000000,4126222,54.900001525878906,0,0
A005930,samsung,KOSPI,20000406,6860,6960,6680,6680,47236450,321846000000,7521456000,50243326000000,4125828,54.849998474121094,0,0
A005930,samsung,KOSPI,20000407,6860,7260,6780,7200,42359900,298386000000,7521456000,54154483000000,4136754,55.0,0,0
A005930,samsung,KOSPI,20000410,7500,7500,7200,7300,35885450,262885000000,7521456000,54906628000000,4145432,55.11000061035156,0,0
A005930,samsung,KOSPI,20000411,7200,7200,6950,7100,29078250,204825000000,7521456000,53402337000000,4138671,55.02000045776367,0,0
A005930,samsung,KOSPI,20000412,6960,7030,6860,6910,35254800,244482000000,7521456000,51973260000000,4128931,54.900001525878906,0,0
A005930,samsung,KOSPI,20000414,6600,6680,6260,6260,62369850,400798000000,7521456000,47084314000000,4107688,54.61000061035156,0,0
A005930,samsung,KOSPI,20000417,5420,5750,5340,5520,78052400,432232000000,7521456000,41518437000000,4097666,54.47999954223633,0,0
A005930,samsung,KOSPI,20000418,6200,6240,5860,6040,73731250,445144000000,7521456000,45429594000000,4102308,54.540000915527344,0,0
A005930,samsung,KOSPI,20000419,6300,6460,5860,6000,60617100,377585000000,7521456000,45128736000000,4103576,54.560001373291016,0,0
A005930,samsung,KOSPI,20000420,5960,6160,5920,6020,37335950,225903000000,7521456000,45279165000000,4103172,54.54999923706055,0,0
A005930,samsung,KOSPI,20000421,6060,6180,5970,6050,26425650,159714000000,7521456000,45504808000000,4095500,54.45000076293945,0,0
A005930,samsung,KOSPI,20000424,5970,6030,5760,5800,27830650,163509000000,7521456000,43624444000000,4089622,54.369998931884766,0,0
A005930,samsung,KOSPI,20000425,5620,5760,5520,5640,34900700,196734000000,7521456000,42421011000000,4081760,54.27000045776367,0,0
A005930,samsung,KOSPI,20000426,5820,5860,5600,5600,39293000,224987000000,7521456000,42120153000000,4090231,54.380001068115234,0,0
A005930,samsung,KOSPI,20000427,5520,5700,5400,5400,54112650,298646000000,7521456000,40615862000000,4076793,54.20000076293945,0,0
A005930,samsung,KOSPI,20000428,5500,6100,5460,6000,75531200,437294000000,7521456000,45128736000000,4104653,54.56999969482422,0,0
A005930,samsung,KOSPI,20000502,6200,6530,6120,6280,72335650,454938000000,7534100000,47314148000000,4126686,54.77000045776367,0,0
A005930,samsung,KOSPI,20000503,6240,6260,6090,6180,26589300,163974000000,7534100000,46560738000000,4120723,54.689998626708984,0,0
A005930,samsung,KOSPI,20000504,6220,6360,6140,6180,26101050,163005000000,7534100000,46560738000000,4124134,54.7400016784668,0,0
A005930,samsung,KOSPI,20000508,6400,6700,6300,6560,52697200,346068000000,7534100000,49423696000000,4154991,55.150001525878906,0,0
A005930,samsung,KOSPI,20000509,6500,6540,6340,6370,50549500,325172000000,7534100000,47992217000000,4150378,55.09000015258789,0,0
A005930,samsung,KOSPI,20000510,6320,6390,6270,6350,27623800,174698000000,7534100000,47841535000000,4144869,55.0099983215332,0,0
A005930,samsung,KOSPI,20000512,6420,6440,6160,6160,47172250,295205000000,7534100000,46410056000000,4144147,55.0099983215332,0,0
A005930,samsung,KOSPI,20000515,6290,6530,6220,6440,47120850,301056000000,7534100000,48519604000000,4160547,55.220001220703125,0,0
A005930,samsung,KOSPI,20000516,6510,6800,6510,6800,39624750,263430000000,7534100000,51231880000000,4169407,55.34000015258789,0,0
A005930,samsung,KOSPI,20000517,7000,7340,6920,6920,76237900,540997000000,7534100000,52135972000000,4196717,55.70000076293945,0,0
A005930,samsung,KOSPI,20000518,6740,7000,6680,6800,36581900,248885000000,7534100000,51231880000000,4194189,55.66999816894531,0,0
A005930,samsung,KOSPI,20000519,6740,6900,6600,6900,41452450,280066000000,7534100000,51985290000000,4190521,55.619998931884766,0,0
A005930,samsung,KOSPI,20000522,6720,6830,6620,6670,36388700,244395000000,7534100000,50252447000000,4190467,55.619998931884766,0,0
A005930,samsung,KOSPI,20000523,6500,6700,6350,6380,41294300,268229000000,7534100000,48067558000000,4184128,55.540000915527344,0,0
A005930,samsung,KOSPI,20000524,6160,6370,5920,6200,72152500,440266000000,7534100000,46711420000000,4185983,55.560001373291016,0,0
A005930,samsung,KOSPI,20000525,6330,6380,5930,6000,85965150,524806000000,7538415000,45230490000000,4164137,55.2400016784668,0,0
A005930,samsung,KOSPI,20000526,5900,5990,5600,5600,67103850,386580000000,7538415000,42215124000000,4150209,55.04999923706055,0,0
A005930,samsung,KOSPI,20000529,5260,5680,5240,5460,67130400,368331000000,7538415000,41159745000000,4153503,55.099998474121094,0,0
A005930,samsung,KOSPI,20000530,5600,5800,5520,5800,64951900,365383000000,7538415000,43722807000000,4145536,54.9900016784668,0,0
A005930,samsung,KOSPI,20000531,6000,6290,5960,6160,83935250,517616000000,7538415000,46436636000000,4169376,55.310001373291016,0,0
A005930,samsung,KOSPI,20000601,6200,6410,6120,6300,50234450,316206000000,7538415000,47492014000000,4177290,55.40999984741211,0,0
A005930,samsung,KOSPI,20000602,6690,6900,6510,6620,84388900,567546000000,7538415000,49904307000000,4211893,55.869998931884766,0,0
A005930,samsung,KOSPI,20000605,6920,6980,6680,6740,48012350,326804000000,7538415000,50808917000000,4224546,56.040000915527344,0,0
A005930,samsung,KOSPI,20000607,6600,6980,6510,6800,53366800,360164000000,7538415000,51261222000000,4241299,56.2599983215332,0,0
A005930,samsung,KOSPI,20000608,6660,6960,6530,6530,58550850,393907000000,7538415000,49225849000000,4247023,56.34000015258789,0,0
A005930,samsung,KOSPI,20000609,6600,7040,6530,7020,63864800,437489000000,7538415000,52919673000000,4259085,56.5,0,0
A005930,samsung,KOSPI,20000612,7200,7280,7030,7190,49515250,354494000000,7538415000,54201203000000,4268806,56.630001068115234,0,0
A005930,samsung,KOSPI,20000613,7060,7100,6870,7060,42498500,297624000000,7538415000,53221209000000,4272633,56.68000030517578,0,0
A005930,samsung,KOSPI,20000614,7230,7640,7090,7640,63023700,459159000000,7545058000,57644243000000,4277754,56.70000076293945,0,0
A005930,samsung,KOSPI,20000615,7560,7560,7000,7000,61227350,445188000000,7545058000,52815406000000,4277409,56.689998626708984,0,0
A005930,samsung,KOSPI,20000616,6900,6960,6710,6740,66456350,452102000000,7545058000,50853690000000,4253509,56.369998931884766,0,0
A005930,samsung,KOSPI,20000619,6600,6950,6550,6700,53562800,361861000000,7545058000,50551888000000,4251219,56.34000015258789,0,0
A005930,samsung,KOSPI,20000620,6940,7180,6830,7140,59793900,419465000000,7545058000,53871714000000,4267021,56.54999923706055,0,0
A005930,samsung,KOSPI,20000621,7300,7380,7070,7080,37589750,271565000000,7545058000,53419010000000,4272571,56.630001068115234,0,0
A005930,samsung,KOSPI,20000622,7240,7270,6960,7040,33636650,239654000000,7545058000,53117208000000,4271872,56.619998931884766,0,0
A005930,samsung,KOSPI,20000623,6980,7010,6860,7000,29216150,202804000000,7545058000,52815406000000,4269098,56.58000183105469,0,0
A005930,samsung,KOSPI,20000626,7100,7360,6990,7210,39984500,287767000000,7545058000,54399868000000,4266079,56.540000915527344,0,0
A005930,samsung,KOSPI,20000627,7320,7440,7190,7310,45539150,332051000000,7545058000,55154373000000,4261802,56.47999954223633,0,0
A005930,samsung,KOSPI,20000628,7220,7540,7220,7520,47295150,349945000000,7545058000,56738836000000,4263549,56.5099983215332,0,0
A005930,samsung,KOSPI,20000629,7600,7740,7380,7490,61124850,463345000000,7545058000,56512484000000,4270520,56.599998474121094,0,0
A005930,samsung,KOSPI,20000630,7440,7540,7290,7380,35254000,261135000000,7545058000,55682528000000,4261156,56.47999954223633,0,0
A005930,samsung,KOSPI,20000703,7440,7550,7420,7500,25975750,194170000000,7545058000,56587935000000,4257313,56.43000030517578,0,0
A005930,samsung,KOSPI,20000704,7600,7620,7350,7350,32811450,245178000000,7549689000,55490214000000,4257388,56.38999938964844,0,0
A005930,samsung,KOSPI,20000705,7390,7520,7350,7430,24899400,184962000000,7549689000,56094189000000,4254496,56.349998474121094,0,0
A005930,samsung,KOSPI,20000706,7240,7350,7180,7300,60342600,437434000000,7549689000,55112729000000,4240371,56.16999816894531,0,0
A005930,samsung,KOSPI,20000707,7340,7460,7230,7360,40581250,299889000000,7549689000,55565711000000,4253372,56.34000015258789,0,0
A005930,samsung,KOSPI,20000710,7440,7630,7410,7600,42508600,321570000000,7549689000,57377636000000,4272868,56.599998474121094,0,0
A005930,samsung,KOSPI,20000711,7580,7740,7450,7450,34949600,265516000000,7549689000,56245183000000,4285191,56.7599983215332,0,0
A005930,samsung,KOSPI,20000712,7520,7660,7460,7640,40143400,304209000000,7549689000,57679623000000,4295323,56.88999938964844,0,0
A005930,samsung,KOSPI,20000713,7700,7880,7570,7760,48805800,378657000000,7549689000,58585586000000,4316375,57.16999816894531,0,0
A005930,samsung,KOSPI,20000714,7780,7840,7540,7550,30425700,231857000000,7549689000,57000151000000,4307133,57.04999923706055,0,0
A005930,samsung,KOSPI,20000718,7550,7620,7440,7460,19605300,147218000000,7549689000,56320679000000,4310419,57.09000015258789,0,0
A005930,samsung,KOSPI,20000719,7360,7390,7140,7200,40053250,289676000000,7549689000,54357760000000,4297967,56.93000030517578,0,0
A005930,samsung,KOSPI,20000720,7060,7110,6840,6900,40319000,280175000000,7549689000,52092854000000,4282760,56.72999954223633,0,0
A005930,samsung,KOSPI,20000721,6960,7050,6760,6920,48395050,332805000000,7549689000,52243847000000,4275763,56.630001068115234,0,0
A005930,samsung,KOSPI,20000724,6640,6740,6360,6380,49018200,319216000000,7549689000,48167015000000,4261597,56.45000076293945,0,0
A005930,samsung,KOSPI,20000725,6310,6400,6120,6280,56738350,355266000000,7549689000,47412046000000,4247240,56.2599983215332,0,0
A005930,samsung,KOSPI,20000726,6400,6580,6360,6550,54746250,353881000000,7549689000,49450462000000,4255330,56.36000061035156,0,0
A005930,samsung,KOSPI,20000727,6220,6360,6100,6230,43543250,270781000000,7549689000,47034562000000,4243911,56.209999084472656,0,0
A005930,samsung,KOSPI,20000728,5800,5910,5710,5730,83036950,481900000000,7549689000,43259717000000,4209756,55.7599983215332,0,0
A005930,samsung,KOSPI,20000731,5730,5910,5550,5900,46615600,267474000000,7549689000,44543165000000,4205727,55.709999084472656,0,0
A005930,samsung,KOSPI,20000801,5960,6270,5870,6220,53123300,322823000000,7549689000,46959065000000,4211662,55.790000915527344,0,0
A005930,samsung,KOSPI,20000802,6100,6170,5930,6070,37191250,225322000000,7559907000,45888635000000,4206336,55.63999938964844,0,0
A005930,samsung,KOSPI,20000803,6180,6180,5970,6030,27817100,168813000000,7559907000,45586239000000,4204459,55.619998931884766,0,0
A005930,samsung,KOSPI,20000804,5930,6010,5850,5920,23606850,139763000000,7559907000,44754649000000,4203061,55.599998474121094,0,0
A005930,samsung,KOSPI,20000807,5740,5770,5580,5580,28767750,162892000000,7559907000,42184281000000,4200302,55.560001373291016,0,0
A005930,samsung,KOSPI,20000808,5660,5750,5570,5580,33477500,190124000000,7559907000,42184281000000,4205445,55.630001068115234,0,0
A005930,samsung,KOSPI,20000809,5680,6040,5680,6000,39574750,232364000000,7559907000,45359442000000,4211076,55.70000076293945,0,0
A005930,samsung,KOSPI,20000810,6000,6160,5860,6160,40830600,245976000000,7559907000,46569027000000,4221793,55.84000015258789,0,0
A005930,samsung,KOSPI,20000811,6000,6070,5880,5960,33844500,202230000000,7559907000,45057045000000,4218571,55.79999923706055,0,0
A005930,samsung,KOSPI,20000814,6060,6160,6000,6020,23733200,143731000000,7559907000,45510640000000,4221522,55.84000015258789,0,0
A005930,samsung,KOSPI,20000816,6500,6530,6330,6420,51918000,334129000000,7559907000,48534602000000,4235206,56.02000045776367,0,0
A005930,samsung,KOSPI,20000817,6480,6560,6340,6440,36346300,234927000000,7559907000,48685801000000,4254186,56.27000045776367,0,0
A005930,samsung,KOSPI,20000818,6500,6520,6200,6200,21371650,135827000000,7559907000,46871423000000,4258828,56.33000183105469,0,0
A005930,samsung,KOSPI,20000821,6200,6340,6190,6270,20950000,131278000000,7559907000,47400616000000,4265253,56.41999816894531,0,0
A005930,samsung,KOSPI,20000822,6260,6470,6240,6460,27712600,177367000000,7559907000,48836999000000,4274616,56.540000915527344,0,0
A005930,samsung,KOSPI,20000823,6450,6450,6160,6190,27909550,174507000000,7559907000,46795824000000,4268861,56.470001220703125,0,0
A005930,samsung,KOSPI,20000824,6260,6300,6100,6220,31701550,196605000000,7559907000,47022621000000,4269580,56.47999954223633,0,0
A005930,samsung,KOSPI,20000825,6180,6400,6110,6400,21964450,136782000000,7559907000,48383404000000,4274808,56.54999923706055,0,0
A005930,samsung,KOSPI,20000828,6340,6380,6260,6330,17634850,111644000000,7559907000,47854211000000,4272804,56.52000045776367,0,0
A005930,samsung,KOSPI,20000829,6320,6380,6160,6220,16765550,105006000000,7559907000,47022621000000,4272151,56.5099983215332,0,0
A005930,samsung,KOSPI,20000830,6140,6190,6020,6030,23738900,143978000000,7559907000,45586239000000,4262273,56.380001068115234,0,0
A005930,samsung,KOSPI,20000831,5900,5900,5380,5470,114121250,636110000000,7559907000,41352691000000,4209469,55.68000030517578,0,0
A005930,samsung,KOSPI,20000901,5540,5600,5420,5540,49957500,276014000000,7561592000,41891219000000,4201838,55.56999969482422,0,0
A005930,samsung,KOSPI,20000904,5440,5550,5310,5340,28629000,154684000000,7561592000,40378901000000,4205448,55.619998931884766,0,0
A005930,samsung,KOSPI,20000905,5260,5340,5030,5150,79769400,408768000000,7561592000,38942198000000,4174717,55.209999084472656,0,0
A005930,samsung,KOSPI,20000906,5200,5280,5090,5150,53122500,276012000000,7561592000,38942198000000,4182134,55.310001373291016,0,0
A005930,samsung,KOSPI,20000907,4940,4980,4760,4790,83907150,410803000000,7561592000,36220025000000,4147661,54.849998474121094,0,0
A005930,samsung,KOSPI,20000908,4900,4930,4790,4880,57171400,277596000000,7561592000,36900568000000,4142817,54.790000915527344,0,0
A005930,samsung,KOSPI,20000914,4600,4710,4440,4710,106131250,483765000000,7561592000,35615098000000,4102464,54.25,0,0
A005930,samsung,KOSPI,20000915,4500,4620,4300,4350,82698600,369941000000,7561592000,32892925000000,4085858,54.029998779296875,0,0
A005930,samsung,KOSPI,20000918,4010,4120,3700,3970,146308650,564158000000,7561592000,30019520000000,4091583,54.11000061035156,0,0
A005930,samsung,KOSPI,20000919,3990,4370,3900,4160,100525150,416742000000,7561592000,31456222000000,4116582,54.439998626708984,0,0
A005930,samsung,KOSPI,20000920,4600,4660,4460,4600,103414950,474702000000,7561592000,34783323000000,4135888,54.70000076293945,0,0
A005930,samsung,KOSPI,20000921,4590,4660,4320,4400,65445500,293121000000,7561592000,33271004000000,4145929,54.83000183105469,0,0
A005930,samsung,KOSPI,20000922,3840,4050,3780,3800,103266000,402699000000,7561592000,28734049000000,4108992,54.34000015258789,0,0
A005930,samsung,KOSPI,20000925,3880,4110,3840,4090,65988650,265095000000,7561592000,30926911000000,4113717,54.400001525878906,0,0
A005930,samsung,KOSPI,20000926,3900,4040,3900,4000,58430500,232566000000,7561592000,30246368000000,4098305,54.20000076293945,0,0
A005930,samsung,KOSPI,20000927,4000,4100,3960,4030,69795450,281162000000,7561592000,30473215000000,4076615,53.90999984741211,0,0
A005930,samsung,KOSPI,20000928,4100,4190,4030,4060,52470000,215048000000,7561592000,30700063000000,4077032,53.91999816894531,0,0
A005930,samsung,KOSPI,20000929,4120,4120,3940,4040,57537050,231774000000,7561592000,30548831000000,4071356,53.84000015258789,0,0
A005930,samsung,KOSPI,20001002,3840,3880,3760,3810,41120850,156892000000,7561592000,28809665000000,4061224,53.709999084472656,0,0
A005930,samsung,KOSPI,20001004,3700,3950,3590,3890,82636950,314229000000,7561592000,29414592000000,4053738,53.61000061035156,0,0
A005930,samsung,KOSPI,20001005,4020,4080,3940,3940,62749750,251545000000,7561592000,29792672000000,4064809,53.7599983215332,0,0
A005930,samsung,KOSPI,20001006,3800,3900,3760,3900,54935500,210087000000,7561592000,29490208000000,4053760,53.61000061035156,0,0
A005930,samsung,KOSPI,20001009,3820,3840,3680,3690,63199750,235936000000,7561592000,27902274000000,4028242,53.27000045776367,0,0
A005930,samsung,KOSPI,20001010,3700,3810,3590,3660,62145000,228438000000,7561592000,27675426000000,4017252,53.130001068115234,0,0
A005930,samsung,KOSPI,20001011,3450,3460,3210,3220,103605550,343208000000,7561592000,24348326000000,3986940,52.72999954223633,0,0
A005930,samsung,KOSPI,20001012,3140,3280,3140,3140,79537450,254026000000,7561592000,23743398000000,3980320,52.63999938964844,0,0
A005930,samsung,KOSPI,20001013,3000,3090,2830,3030,115298100,339223000000,7561592000,22911623000000,3971944,52.529998779296875,0,0
A005930,samsung,KOSPI,20001016,3300,3380,3130,3160,116319600,380710000000,7561592000,23894630000000,3973868,52.54999923706055,0,0
A005930,samsung,KOSPI,20001017,2980,3080,2730,2740,65302250,190966000000,7561592000,20718762000000,3968547,52.47999954223633,0,0
A005930,samsung,KOSPI,20001018,2540,2760,2420,2730,164215550,424039000000,7561592000,20643146000000,3964502,52.43000030517578,0,0
A005930,samsung,KOSPI,20001019,2730,3050,2690,2900,137720450,396147000000,7561592000,21928616000000,3984277,52.689998626708984,0,0
A005930,samsung,KOSPI,20001020,3240,3330,3190,3330,118827100,390256000000,7561592000,25180101000000,4040717,53.439998626708984,0,0
A005930,samsung,KOSPI,20001023,3490,3520,3160,3200,139963000,467398000000,7561592000,24197094000000,4032411,53.33000183105469,0,0
A005930,samsung,KOSPI,20001024,3180,3420,3100,3340,97115900,318901000000,7561592000,25255717000000,4038346,53.40999984741211,0,0
A005930,samsung,KOSPI,20001025,3200,3260,3130,3210,68734700,219256000000,7561592000,24272710000000,4028942,53.279998779296875,0,0
A005930,samsung,KOSPI,20001026,2930,3030,2740,2890,133294500,388574000000,7561592000,21853000000000,3975239,52.56999969482422,0,0
A005930,samsung,KOSPI,20001027,2960,3020,2840,2840,73168000,216175000000,7561592000,21474921000000,3981552,52.650001525878906,0,0
A005930,samsung,KOSPI,20001030,2800,2880,2720,2750,36832850,102704000000,7561592000,20794378000000,3988307,52.7400016784668,0,0
A005930,samsung,KOSPI,20001031,2750,2850,2630,2850,63192350,175789000000,7561908000,21551437000000,3984823,52.70000076293945,0,0
A005930,samsung,KOSPI,20001101,3000,3270,2960,3260,94165000,291339000000,7561908000,24651820000000,4002224,52.93000030517578,0,0
A005930,samsung,KOSPI,20001102,3200,3430,3170,3320,123181800,407835000000,7561908000,25105534000000,4012865,53.06999969482422,0,0
A005930,samsung,KOSPI,20001103,3420,3470,3370,3440,80421750,275110000000,7561908000,26012963000000,4040446,53.43000030517578,0,0
A005930,samsung,KOSPI,20001106,3460,3670,3380,3510,71866500,256899000000,7561908000,26542297000000,4052745,53.59000015258789,0,0
A005930,samsung,KOSPI,20001107,3460,3550,3380,3440,53740200,186883000000,7561908000,26012963000000,4064025,53.7400016784668,0,0
A005930,samsung,KOSPI,20001108,3400,3460,3280,3410,58219200,196956000000,7561908000,25786106000000,4069151,53.810001373291016,0,0
A005930,samsung,KOSPI,20001109,3300,3430,3260,3400,52308550,174508000000,7561908000,25710487000000,4060900,53.70000076293945,0,0
A005930,samsung,KOSPI,20001110,3360,3440,3320,3380,35142000,118636000000,7561908000,25559249000000,4054831,53.619998931884766,0,0
